animal_id,date_samplecollection,edta_1,edta_1_position,edta_1_available,edta_2,edta_2_position,edta_2_available,edta_3,edta_3_position,edta_3_available,serum_1,serum_1_position,serum_1_available,serum_2_box,serum_2_position,serum_2_available,serum_3,serum_3_position,serum_3_available,serum_4,serum_4_position,serum_4_available,hep_1,hep_1_position,hep_1_available,hep_2,hep_2_position,hep_2_available,hep_3,hep_3_position,hep_3_available,surplus,surplus_position,surplus_available,hair,FTA_1,FTA_2,FTA_3,infant_sample,comment
25AC43_9B0C,2025-11-24,Box 4A,G3,true,Box 4B,G3,true,Box 1C,,,Box 4D,,true,Box 4E,G3,true,Box 4F,G3,true,Box 4G,G3,,Box 4H,G3,true,Box 4I,G3,false,Box 4J,G3,,Box 4K,,,,,,,,
25AC44_1D4E,2025-11-25,Box 4A,G4,true,Box 4B,G4,true,Box 1C,,,Box 4D,,true,Box 4E,G4,true,Box 4F,G4,true,Box 4G,G4,,Box 4H,G4,true,Box 4I,G4,true,Box 4J,G4,,Box 4K,,,,,,,,
26AA01_0N1O,2026-01-27,Box 4A,G5,true,Box 4B,G5,true,Box 1C,,,Box 4D,,true,Box 4E,G5,,Box 4F,G5,,Box 4G,G5,,Box 4H,G5,true,Box 4I,G5,false,Box 4J,G5,,Box 4K,,,true,true,true,,,
26AA02_6P7O,2026-01-27,Box 4A,G6,true,Box 4B,G6,true,Box 1C,,,Box 4D,,true,Box 4E,G6,,Box 4F,G6,,Box 4G,G6,,Box 4H,G6,true,Box 4I,G6,false,Box 4J,G6,,Box 4K,,,true,true,true,,,
26AA03_3R2S,2026-01-27,Box 4A,G7,true,Box 4B,G7,true,Box 1C,,,Box 4D,,true,Box 4E,G7,,Box 4F,G7,,Box 4G,G7,,Box 4H,G7,true,Box 4I,G7,false,Box 4J,G7,,Box 4K,,,true,true,true,,,
26AA04_7T9U,2026-01-27,Box 4A,G8,true,Box 4B,G8,true,Box 1C,,,Box 4D,,true,Box 4E,G8,,Box 4F,G8,,Box 4G,G8,,Box 4H,G8,true,Box 4I,G8,false,Box 4J,G8,,Box 4K,,,true,true,true,,,
26AA05_0V3W,2026-01-27,Box 4A,G9,true,Box 4B,G9,true,Box 1C,,,Box 4D,,true,Box 4E,G9,,Box 4F,G9,,Box 4G,G9,,Box 4H,G9,true,Box 4I,G9,false,Box 4J,G9,,Box 4K,,,true,true,true,,,
26AA06_6X4Y,2026-01-27,Box 4A,H1,true,Box 4B,H1,true,Box 1C,,,Box 4D,,true,Box 4E,H1,,Box 4F,H1,,Box 4G,H1,,Box 4H,H1,true,Box 4I,H1,false,Box 4J,H1,,Box 4K,,,true,true,true,,,
26AA07_3Z8A,2026-01-27,Box 4A,H2,true,Box 4B,H2,true,Box 1C,,,Box 4D,,true,Box 4E,H2,,Box 4F,H2,,Box 4G,H2,,Box 4H,H2,true,Box 4I,H2,false,Box 4J,H2,,Box 4K,,,true,true,true,,,
26AA08_8B1C,2026-01-27,Box 4A,H3,true,Box 4B,H3,false,Box 1C,,,Box 4D,,true,Box 4E,H3,,Box 4F,H3,,Box 4G,H3,,Box 4H,H3,true,Box 4I,H3,false,Box 4J,H3,,Box 4K,,,true,true,true,,,
26AA09_0D5E,2026-01-27,Box 4A,H4,true,Box 4B,H4,true,Box 1C,,,Box 4D,,true,Box 4E,H4,,Box 4F,H4,,Box 4G,H4,,Box 4H,H4,true,Box 4I,H4,false,Box 4J,H4,,Box 4K,,,true,true,true,,,
26AA10_4F3G,2026-01-27,Box 4A,H5,true,Box 4B,H5,true,Box 1C,,,Box 4D,,true,Box 4E,H5,,Box 4F,H5,,Box 4G,H5,,Box 4H,H5,true,Box 4I,H5,false,Box 4J,H5,,Box 4K,,,true,true,true,,,
26AA11_1H8I,2026-01-27,Box 4A,H6,true,Box 4B,H6,true,Box 1C,,,Box 4D,,true,Box 4E,H6,,Box 4F,H6,,Box 4G,H6,,Box 4H,H6,true,Box 4I,H6,false,Box 4J,H6,,Box 4K,,,true,true,true,,,
26AA12_5J9K,2026-01-27,Box 4A,H7,true,Box 4B,H7,true,Box 1C,,,Box 4D,,false,Box 4E,H7,,Box 4F,H7,,Box 4G,H7,,Box 4H,H7,true,Box 4I,H7,false,Box 4J,H7,,Box 4K,,,true,true,true,,,
26AA13_7L2M,2026-01-27,Box 4A,H8,true,Box 4B,H8,true,Box 1C,,,Box 4D,,true,Box 4E,H8,,Box 4F,H8,,Box 4G,H8,,Box 4H,H8,true,Box 4I,H8,false,Box 4J,H8,,Box 4K,,,true,true,true,,,
26AA14_3N5O,2026-01-29,Box 4A,H9,true,Box 4B,H9,false,Box 1C,,,Box 4D,,true,Box 4E,H9,,Box 4F,H9,,Box 4G,H9,,Box 4H,H9,true,Box 4I,H9,true,Box 4J,H9,,Box 4K,,,true,true,true,,,
26AA15_9P0Q,2026-01-27,Box 4A,J1,true,Box 4B,J1,false,Box 1C,,,Box 4D,,true,Box 4E,I1,,Box 4F,I1,,Box 4G,I1,,Box 4H,I1,true,Box 4I,I1,true,Box 4J,I1,,Box 4K,,,true,true,true,,,
26AA16_1R7S,2026-01-29,Box 4A,J2,true,Box 4B,J2,false,Box 1C,,,Box 4D,,true,Box 4E,I2,,Box 4F,I2,,Box 4G,I2,,Box 4H,I2,true,Box 4I,I2,true,Box 4J,I2,,Box 4K,,,true,true,true,,,
26AA17_8T2U,2026-01-29,Box 4A,J3,true,Box 4B,J3,false,Box 1C,,,Box 4D,,true,Box 4E,I3,,Box 4F,I3,,Box 4G,I3,,Box 4H,I3,true,Box 4I,I3,true,Box 4J,I3,,Box 4K,,,true,true,true,,,
26AA18_4V9W,2026-01-29,Box 4A,J4,true,Box 4B,J4,false,Box 1C,,,Box 4D,,true,Box 4E,I4,,Box 4F,I4,,Box 4G,I4,,Box 4H,I4,true,Box 4I,I4,true,Box 4J,I4,,Box 4K,,,true,true,true,,,
26AA19_0X3Y,2026-01-29,Box 4A,J5,true,Box 4B,J5,false,Box 1C,,,Box 4D,,true,Box 4E,I5,,Box 4F,I5,,Box 4G,I5,,Box 4H,I5,true,Box 4I,I5,true,Box 4J,I5,,Box 4K,,,true,true,true,,,
26AA20_5Z7A,2026-01-29,Box 4A,J6,true,Box 4B,J6,false,Box 1C,,,Box 4D,,true,Box 4E,I6,,Box 4F,I6,,Box 4G,I6,,Box 4H,I6,true,Box 4I,I6,true,Box 4J,I6,,Box 4K,,,true,true,true,,,
26AA21_9B0C,2026-01-29,Box 4A,J7,true,Box 4B,J7,false,Box 1C,,,Box 4D,,true,Box 4E,I7,,Box 4F,I7,,Box 4G,I7,,Box 4H,I7,true,Box 4I,I7,true,Box 4J,I7,,Box 4K,,,true,true,true,,,
26AA22_1B4E,2026-01-29,Box 4A,J8,true,Box 4B,J8,false,Box 1C,,,Box 4D,,true,Box 4E,I8,,Box 4F,I8,,Box 4G,I8,,Box 4H,I8,true,Box 4I,I8,true,Box 4J,I8,,Box 4K,,,true,true,true,,,
26AA23_3F6G,2026-01-29,Box 4A,J9,true,Box 4B,J9,false,Box 1C,,,Box 4D,,true,Box 4E,I9,,Box 4F,I9,,Box 4G,I9,,Box 4H,I9,true,Box 4I,I9,true,Box 4J,I9,,Box 4K,,,true,true,true,,,
26AA24_8H2I,2026-01-29,Box 5A,A1,true,Box 5B,A1,false,Box 1C,,,Box 5D,,true,Box 5E,A1,,Box 5F,A1,,Box 5G,A1,,Box 5H,A1,true,Box 5I,A1,true,Box 5J,A1,,Box 5K,,,true,true,true,,,
26AA25_5J1K,2026-01-29,Box 5A,A2,true,Box 5B,A2,false,Box 1C,,,Box 5D,,true,Box 5E,A2,,Box 5F,A2,,Box 5G,A2,,Box 5H,A2,true,Box 5I,A2,true,Box 5J,A2,,Box 5K,,,true,true,true,,,
26AA26_0L7M,2026-01-29,Box 5A,A3,true,Box 5B,A3,false,Box 1C,,,Box 5D,,true,Box 5E,A3,,Box 5F,A3,,Box 5G,A3,,Box 5H,A3,true,Box 5I,A3,true,Box 5J,A3,,Box 5K,,,true,true,true,,,
26AA27_6N8O,2026-01-30,Box 5A,A4,true,Box 5B,A4,true,Box 1C,,,Box 5D,,true,Box 5E,A4,,Box 5F,A4,,Box 5G,A4,,Box 5H,A4,true,Box 5I,A4,true,Box 5J,A4,,Box 5K,,,true,true,true,,,
26AA28_2P3Q,2026-01-30,Box 5A,A5,true,Box 5B,A5,true,Box 1C,,,Box 5D,,true,Box 5E,A5,,Box 5F,A5,,Box 5G,A5,,Box 5H,A5,true,Box 5I,A5,true,Box 5J,A5,,Box 5K,,,true,true,true,,,
26AA29_7R4S,2026-01-29,Box 5A,A6,true,Box 5B,A6,true,Box 1C,H9; J1,,Box 5D,,false,Box 5E,A6,,Box 5F,A6,,Box 5G,A6,,Box 5H,A6,false,Box 5I,A6,false,Box 5J,A6,,Box 5K,,,true,true,true,,,
26AA30_0T5U,2026-01-29,Box 5A,A7,true,Box 5B,A7,true,Box 1C,,,Box 5D,,true,Box 5E,A7,,Box 5F,A7,,Box 5G,A7,,Box 5H,A7,true,Box 5I,A7,true,Box 5J,A7,,Box 5K,,,true,true,true,,,
26AA31_9V8W,2026-01-30,Box 5A,A8,true,Box 5B,A8,true,Box 1C,,,Box 5D,,true,Box 5E,A8,,Box 5F,A8,,Box 5G,A8,,Box 5H,A8,true,Box 5I,A8,true,Box 5J,A8,,Box 5K,,,true,true,true,,,
26AA32_5X1Y,2026-01-30,Box 5A,A9,true,Box 5B,A9,true,Box 1C,,,Box 5D,,true,Box 5E,A9,,Box 5F,A9,,Box 5G,A9,,Box 5H,A9,true,Box 5I,A9,true,Box 5J,A9,,Box 5K,,,true,true,true,,,
26AA33_3Z7A,2026-01-30,Box 5A,B1,true,Box 5B,B1,true,Box 1C,,,Box 5D,,true,Box 5E,B1,,Box 5F,B1,,Box 5G,B1,,Box 5H,B1,true,Box 5I,B1,true,Box 5J,B1,,Box 5K,,,true,true,true,,,
26AA34_6B0C,2026-01-30,Box 5A,B2,true,Box 5B,B2,true,Box 1C,,,Box 5D,,true,Box 5E,B2,,Box 5F,B2,,Box 5G,B2,,Box 5H,B2,true,Box 5I,B2,true,Box 5J,B2,,Box 5K,,,true,true,true,,,
26AA35_2D9E,2026-01-30,Box 5A,B3,true,Box 5B,B3,true,Box 1C,,,Box 5D,,true,Box 5E,B3,,Box 5F,B3,,Box 5G,B3,,Box 5H,B3,true,Box 5I,B3,true,Box 5J,B3,,Box 5K,,,true,true,true,,,
26AA36_7F4G,2026-01-30,Box 5A,B4,true,Box 5B,B4,true,Box 1C,,,Box 5D,,true,Box 5E,B4,,Box 5F,B4,,Box 5G,B4,,Box 5H,B4,true,Box 5I,B4,false,Box 5J,B4,,Box 5K,,,true,true,true,,,
26AA37_1H5I,2026-02-02,Box 5A,B5,true,Box 5B,B5,true,Box 1C,J2; J3,,Box 5D,,true,Box 5E,B5,,Box 5F,B5,,Box 5G,B5,,Box 5H,B5,true,Box 5I,B5,true,Box 5J,B5,,Box 5K,,,true,true,true,true,,"multiple sample bags, verify if animal ID might have been given twice"
26AA38_8J6K,2026-01-30,Box 5A,B6,true,Box 5B,B6,true,Box 1C,,,Box 5D,,true,Box 5E,B6,,Box 5F,B6,,Box 5G,B6,,Box 5H,B6,true,Box 5I,B6,true,Box 5J,B6,,Box 5K,,,true,true,true,,,
26AA39_4L3M,2026-01-30,Box 5A,B7,true,Box 5B,B7,true,Box 1C,,,Box 5D,,true,Box 5E,B7,,Box 5F,B7,,Box 5G,B7,,Box 5H,B7,true,Box 5I,B7,true,Box 5J,B7,,Box 5K,,,true,true,true,,,
26AA40_9N2O,2026-01-30,Box 5A,B8,true,Box 5B,B8,true,Box 1C,,,Box 5D,,false,Box 5E,B8,,Box 5F,B8,,Box 5G,B8,,Box 5H,B8,true,Box 5I,B8,true,Box 5J,B8,,Box 5K,,,true,true,true,,,
26AA41_6P0Q,2026-01-30,Box 5A,B9,true,Box 5B,B9,true,Box 1C,,,Box 5D,,true,Box 5E,B9,true,Box 5F,B9,,Box 5G,B9,,Box 5H,B9,true,Box 5I,B9,true,Box 5J,B9,,Box 5K,,,true,true,true,,,
26AA42_1R4S,2026-01-30,Box 5A,C1,true,Box 5B,C1,true,Box 1C,,,Box 5D,,true,Box 5E,C1,false,Box 5F,C1,false,Box 5G,C1,,Box 5H,C1,true,Box 5I,C1,true,Box 5J,C1,,Box 5K,,,true,true,true,,,
26AA43_8T7U,2026-02-01,Box 5A,C2,true,Box 5B,C2,true,Box 1C,,,Box 5D,,true,Box 5E,C2,false,Box 5F,C2,false,Box 5G,C2,,Box 5H,C2,true,Box 5I,C2,true,Box 5J,C2,,Box 5K,,,true,true,true,,,
26AA44_2V3W,2026-02-01,Box 5A,C3,true,Box 5B,C3,true,Box 1C,,,Box 5D,,true,Box 5E,C3,false,Box 5F,C3,false,Box 5G,C3,,Box 5H,C3,true,Box 5I,C3,true,Box 5J,C3,,Box 5K,,,true,true,true,,,
26AA55_4R5S,2026-02-02,Box 5A,C4,true,Box 5B,C4,true,Box 1C,,,Box 5D,,true,Box 5E,C4,false,Box 5F,C4,false,Box 5G,C4,,Box 5H,C4,true,Box 5I,C4,true,Box 5J,C4,,Box 5K,,,true,true,false,,,
26AA57_6V9W,2026-02-02,Box 5A,C5,true,Box 5B,C5,true,Box 1C,,,Box 5D,,true,Box 5E,C5,false,Box 5F,C5,false,Box 5G,C5,,Box 5H,C5,false,Box 5I,C5,true,Box 5J,C5,,Box 5K,,,true,true,false,,,
26AA58_3X1Y,2026-02-02,Box 5A,C6,true,Box 5B,C6,true,Box 1C,,,Box 5D,,true,Box 5E,C6,false,Box 5F,C6,false,Box 5G,C6,,Box 5H,C6,false,Box 5I,C6,true,Box 5J,C6,,Box 5K,,,true,false,false,,,
26AA60_0B3C,2026-02-02,Box 5A,C7,true,Box 5B,C7,true,Box 1C,,,Box 5D,,true,Box 5E,C7,false,Box 5F,C7,false,Box 5G,C7,,Box 5H,C7,true,Box 5I,C7,true,Box 5J,C7,,Box 5K,,,true,true,false,,,
26AA69_7T4U,2026-02-03,Box 5A,C8,true,Box 5B,C8,true,Box 1C,,,Box 5D,,true,Box 5E,C8,false,Box 5F,C8,false,Box 5G,C8,,Box 5H,C8,true,Box 5I,C8,true,Box 5J,C8,,Box 5K,,,true,false,false,,,
26AA70_0V5W,2026-02-03,Box 5A,C9,true,Box 5B,C9,true,Box 1C,,,Box 5D,,true,Box 5E,C9,false,Box 5F,C9,false,Box 5G,C9,,Box 5H,C9,true,Box 5I,C9,true,Box 5J,C9,,Box 5K,,,true,true,false,,,
26AA75_5F9G,2026-02-03,Box 5A,D1,true,Box 5B,D1,true,Box 1C,,,Box 5D,,true,Box 5E,D1,false,Box 5F,D1,false,Box 5G,D1,,Box 5H,D1,true,Box 5I,D1,true,Box 5J,D1,,Box 5K,,,false,false,false,,,
26AA76_0H2I,2026-02-03,Box 5A,D2,true,Box 5B,D2,true,Box 1C,,,Box 5D,,true,Box 5E,D2,false,Box 5F,D2,false,Box 5G,D2,,Box 5H,D2,true,Box 5I,D2,true,Box 5J,D2,,Box 5K,,,true,true,false,,,
26AA80_9P6Q,2026-02-03,Box 5A,D3,true,Box 5B,D3,true,Box 1C,,,Box 5D,,true,Box 5E,D3,false,Box 5F,D3,false,Box 5G,D3,,Box 5H,D3,true,Box 5I,D3,true,Box 5J,D3,,Box 5K,,,true,true,true,,,
26AA85_0R1S,2026-02-03,Box 5A,D4,true,Box 5B,D4,true,Box 1C,,,Box 5D,,true,Box 5E,D4,false,Box 5F,D4,false,Box 5G,D4,,Box 5H,D4,true,Box 5I,D4,true,Box 5J,D4,,Box 5K,,,true,false,false,,,
26AA27_infant,2026-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
26AA22_infant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
26AA17_infant,2026-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
26AA33_infant,2026-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
25AB15_infant,2025-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25AB27_infant,2025-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25AB48_infant,2025-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25AB64_infant,2025-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25AB77_infant,2025-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25AB84_infant,2025-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25AB89_infant,2025-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26AB_01_1M2N,2026-03-09,Box 5A,D5,true,Box 5B,D5,true,Box 5C,D5,true,Box 5D,,true,Box 5E,D5,true,Box 5F,D5,true,Box 5G,D5,,Box 5H,D5,true,Box 5I,D5,true,Box 5J,D5,true,Box 5K,,,,,,,,
26AB_02_2N3O,2026-03-09,Box 5A,D6,true,Box 5B,D6,true,Box 5C,D6,true,Box 5D,,true,Box 5E,D6,true,Box 5F,D6,false,Box 5G,D6,,Box 5H,D6,true,Box 5I,D6,true,Box 5J,D6,false,Box 5K,,,,,,,,
26AB_03_3P4Q,2026-03-09,Box 5A,D7,true,Box 5B,D7,true,Box 5C,D7,true,Box 5D,,true,Box 5E,D7,true,Box 5F,D7,true,Box 5G,D7,,Box 5H,D7,true,Box 5I,D7,true,Box 5J,D7,true,Box 5K,,,,,,,,
26AB_04_4Q5R,2026-03-09,Box 5A,D8,true,Box 5B,D8,true,Box 5C,D8,false,Box 5D,,false,Box 5E,D8,false,Box 5F,D8,false,Box 5G,D8,,Box 5H,D8,true,Box 5I,D8,true,Box 5J,D8,false,Box 5K,,,,,,,,
26AB_05_5R6S,2026-03-09,Box 5A,D9,true,Box 5B,D9,true,Box 5C,D9,true,Box 5D,,true,Box 5E,D9,true,Box 5F,D9,true,Box 5G,D9,,Box 5H,D9,true,Box 5I,D9,true,Box 5J,D9,true,Box 5K,,,,,,,,
26AB_06_6SZT,2026-03-10,Box 5A,E1,true,Box 5B,E1,true,Box 5C,E1,true,Box 5D,,true,Box 5E,E1,true,Box 5F,E1,true,Box 5G,E1,,Box 5H,E1,true,Box 5I,E1,true,Box 5J,E1,true,Box 5K,,,,,,,,
26AB_07_7U8V,2026-03-10,Box 5A,E2,true,Box 5B,E2,true,Box 5C,E2,true,Box 5D,,true,Box 5E,E2,true,Box 5F,E2,true,Box 5G,E2,,Box 5H,E2,true,Box 5I,E2,true,Box 5J,E2,true,Box 5K,,,,,,,,
26AB_08_8V9W,2026-03-10,Box 5A,E3,true,Box 5B,E3,true,Box 5C,E3,true,Box 5D,,true,Box 5E,E3,true,Box 5F,E3,false,Box 5G,E3,,Box 5H,E3,true,Box 5I,E3,true,Box 5J,E3,true,Box 5K,,,,,,,,
26AB_09_9W0X,2026-03-10,Box 5A,E4,true,Box 5B,E4,true,Box 5C,E4,true,Box 5D,,true,Box 5E,E4,true,Box 5F,E4,true,Box 5G,E4,,Box 5H,E4,true,Box 5I,E4,true,Box 5J,E4,true,Box 5K,,,,,,,,
26AB_10_0X1Y,2026-03-10,Box 5A,E5,true,Box 5B,E5,true,Box 5C,E5,false,Box 5D,,false,Box 5E,E5,false,Box 5F,E5,false,Box 5G,E5,,Box 5H,E5,true,Box 5I,E5,true,Box 5J,E5,true,Box 5K,,,,,,,,
26AB_13_3B5D,2026-03-10,Box 5A,E6,true,Box 5B,E6,true,Box 5C,E6,true,Box 5D,,true,Box 5E,E6,true,Box 5F,E6,true,Box 5G,E6,,Box 5H,E6,true,Box 5I,E6,true,Box 5J,E6,true,Box 5K,,,,,,,,
26AB_11_1Z2A,2026-03-11,Box 5A,E7,true,Box 5B,E7,true,Box 5C,E7,true,Box 5D,,true,Box 5E,E7,true,Box 5F,E7,true,Box 5G,E7,,Box 5H,E7,true,Box 5I,E7,true,Box 5J,E7,true,Box 5K,,,,,,,,
26AB_12_2A4C,2026-03-11,Box 5A,E8,true,Box 5B,E8,true,Box 5C,E8,true,Box 5D,,true,Box 5E,E8,true,Box 5F,E8,true,Box 5G,E8,,Box 5H,E8,true,Box 5I,E8,true,Box 5J,E8,true,Box 5K,,,,,,,,
26AB_14_4C6E,2026-03-11,Box 5A,E9,true,Box 5B,E9,true,Box 5C,E9,true,Box 5D,,true,Box 5E,E9,true,Box 5F,E9,true,Box 5G,E9,,Box 5H,E9,true,Box 5I,E9,true,Box 5J,E9,true,Box 5K,,,,,,,,
26AB_15_5D7F,2026-03-12,Box 5A,F1,true,Box 5B,F1,true,Box 5C,F1,true,Box 5D,,true,Box 5E,F1,true,Box 5F,F1,true,Box 5G,F1,,Box 5H,F1,true,Box 5I,F1,true,Box 5J,F1,true,Box 5K,,,,,,,,
26AB_16_6E8G,2026-03-12,Box 5A,F2,true,Box 5B,F2,true,Box 5C,F2,true,Box 5D,,true,Box 5E,F2,true,Box 5F,F2,false,Box 5G,F2,,Box 5H,F2,true,Box 5I,F2,true,Box 5J,F2,true,Box 5K,,,,,,,,
26AB_17_7F9H,2026-03-12,Box 5A,F3,false,Box 5B,F3,false,Box 5C,F3,false,Box 5D,,false,Box 5E,F3,false,Box 5F,F3,false,Box 5G,F3,,Box 5H,F3,true,Box 5I,F3,true,Box 5J,F3,true,Box 5K,,,,,,,,
26AB_18_8G0I,2026-03-12,Box 5A,F4,true,Box 5B,F4,true,Box 5C,F4,true,Box 5D,,true,Box 5E,F4,true,Box 5F,F4,true,Box 5G,F4,,Box 5H,F4,true,Box 5I,F4,true,Box 5J,F4,true,Box 5K,,,,,,,,
26AB_19_8H1S,2026-03-12,Box 5A,F5,true,Box 5B,F5,true,Box 5C,F5,true,Box 5D,,true,Box 5E,F5,true,Box 5F,F5,true,Box 5G,F5,,Box 5H,F5,true,Box 5I,F5,true,Box 5J,F5,true,Box 5K,,,,,,,,
26AB_20_0I2K,2026-03-12,Box 5A,F6,false,Box 5B,F6,false,Box 5C,F6,false,Box 5D,,false,Box 5E,F6,false,Box 5F,F6,false,Box 5G,F6,,Box 5H,F6,true,Box 5I,F6,false,Box 5J,F6,false,Box 5K,,,,,,,,
26AB_21_1J3L,2026-03-12,Box 5A,F7,true,Box 5B,F7,true,Box 5C,F7,true,Box 5D,,true,Box 5E,F7,true,Box 5F,F7,true,Box 5G,F7,,Box 5H,F7,true,Box 5I,F7,true,Box 5J,F7,true,Box 5K,,,,,,,,
26AB_22_2J4M,2026-03-12,Box 5A,F8,true,Box 5B,F8,true,Box 5C,F8,true,Box 5D,,true,Box 5E,F8,true,Box 5F,F8,true,Box 5G,F8,,Box 5H,F8,true,Box 5I,F8,true,Box 5J,F8,true,Box 5K,,,,,,,,
26AB_23_3L5N,2026-03-12,Box 5A,F9,true,Box 5B,F9,true,Box 5C,F9,true,Box 5D,,true,Box 5E,F9,true,Box 5F,F9,true,Box 5G,F9,,Box 5H,F9,true,Box 5I,F9,true,Box 5J,F9,true,Box 5K,,,,,,,,
26AB_24_4M60,2026-03-12,Box 5A,G1,true,Box 5B,G1,true,Box 5C,G1,true,Box 5D,,true,Box 5E,G1,true,Box 5F,G1,true,Box 5G,G1,,Box 5H,G1,true,Box 5I,G1,true,Box 5J,G1,true,Box 5K,,,,,,,,
26AB_25_5N7P,2026-03-12,Box 5A,G2,true,Box 5B,G2,true,Box 5C,G2,true,Box 5D,,true,Box 5E,G2,true,Box 5F,G2,true,Box 5G,G2,,Box 5H,G2,true,Box 5I,G2,true,Box 5J,G2,true,Box 5K,,,,,,,,
26AB_26_6O8Q ,2026-03-13,Box 5A,G3,true,Box 5B,G3,true,Box 5C,G3,true,Box 5D,,true,Box 5E,G3,true,Box 5F,G3,true,Box 5G,G3,,Box 5H,G3,true,Box 5I,G3,true,Box 5J,G3,true,Box 5K,,,,,,,true,
26AB_27_7P9R,2026-03-13,Box 5A,G4,true,Box 5B,G4,true,Box 5C,G4,true,Box 5D,,true,Box 5E,G4,true,Box 5F,G4,true,Box 5G,G4,,Box 5H,G4,true,Box 5I,G4,true,Box 5J,G4,true,Box 5K,,,,,,,,
26AB_28_7Q0S,2026-03-13,Box 5A,G5,true,Box 5B,G5,true,Box 5C,G5,true,Box 5D,,true,Box 5E,G5,true,Box 5F,G5,true,Box 5G,G5,,Box 5H,G5,true,Box 5I,G5,true,Box 5J,G5,true,Box 5K,,,,,,,,
26AB_29_9R1F,2026-03-13,Box 5A,G6,true,Box 5B,G6,true,Box 5C,G6,true,Box 5D,,true,Box 5E,G6,true,Box 5F,G6,true,Box 5G,G6,,Box 5H,G6,true,Box 5I,G6,true,Box 5J,G6,true,Box 5K,,,,,,,,
26AB_30_0S2U,2026-03-13,Box 5A,G7,true,Box 5B,G7,true,Box 5C,G7,true,Box 5D,,true,Box 5E,G7,true,Box 5F,G7,true,Box 5G,G7,,Box 5H,G7,true,Box 5I,G7,true,Box 5J,G7,true,Box 5K,,,,,,,,
26AB_31_1T4U,2026-03-13,Box 5A,G8,true,Box 5B,G8,true,Box 5C,G8,false,Box 5D,,true,Box 5E,G8,true,Box 5F,G8,true,Box 5G,G8,,Box 5H,G8,true,Box 5I,G8,true,Box 5J,G8,true,Box 5K,,,,,,,,
26AB_32_2U5W,2026-03-14,Box 5A,G9,true,Box 5B,G9,true,Box 5C,G9,true,Box 5D,,true,Box 5E,G9,true,Box 5F,G9,true,Box 5G,G9,,Box 5H,G9,true,Box 5I,G9,true,Box 5J,G9,true,Box 5K,,,,,,,,
26AB_33_3V6X,2026-03-14,Box 5A,H1,true,Box 5B,H1,true,Box 5C,H1,true,Box 5D,,true,Box 5E,H1,true,Box 5F,H1,true,Box 5G,H1,,Box 5H,H1,true,Box 5I,H1,true,Box 5J,H1,true,Box 5K,,,,,,,,
26AB_34_4W7Y,2026-03-14,Box 5A,H2,true,Box 5B,H2,true,Box 5C,H2,false,Box 5D,,true,Box 5E,H2,true,Box 5F,H2,true,Box 5G,H2,,Box 5H,H2,true,Box 5I,H2,true,Box 5J,H2,true,Box 5K,,,,,,,,
26AB_35_5X7Z,2026-03-14,Box 5A,H3,true,Box 5B,H3,true,Box 5C,H3,true,Box 5D,,true,Box 5E,H3,true,Box 5F,H3,false,Box 5G,H3,,Box 5H,H3,true,Box 5I,H3,true,Box 5J,H3,true,Box 5K,,,,,,,,
26AB_36_6Y9A,2026-03-16,Box 5A,H4,true,Box 5B,H4,true,Box 5C,H4,true,Box 5D,,true,Box 5E,H4,true,Box 5F,H4,false,Box 5G,H4,,Box 5H,H4,true,Box 5I,H4,true,Box 5J,H4,true,Box 5K,,,,,,,,
26AB_37_7ZOB,2026-03-16,Box 5A,H5,true,Box 5B,H5,true,Box 5C,H5,true,Box 5D,,true,Box 5E,H5,true,Box 5F,H5,true,Box 5G,H5,,Box 5H,H5,true,Box 5I,H5,true,Box 5J,H5,true,Box 5K,,,,,,,,
26AB_38_8A1C,2026-03-16,Box 5A,H6,true,Box 5B,H6,true,Box 5C,H6,true,Box 5D,,true,Box 5E,H6,true,Box 5F,H6,true,Box 5G,H6,,Box 5H,H6,true,Box 5I,H6,true,Box 5J,H6,true,Box 5K,,,,,,,,
26AB_39_9B2D,2026-03-17,Box 5A,H7,true,Box 5B,H7,true,Box 5C,H7,true,Box 5D,,true,Box 5E,H7,true,Box 5F,H7,true,Box 5G,H7,,Box 5H,H7,true,Box 5I,H7,true,Box 5J,H7,true,Box 5K,,,,,,,,
